gene	regres. slope	regres. Y Int	regres. R value	Half-Life Calc (minutes)	# of data pts. After cuttoff	# of leading data points affected by lag calc	ln adjusted value of last data point used in regres.	In Operon (y or n)	Operon #	complex or simple	Total # of data points	R value flag	Half-life Flag	0	0.5	1	1.5	2	2.5	3	3.5	4	4.5	5	5.5	6	6.5	7	7.5	8	8.5	9	9.5
CCNA_00485	-0.014160310123799	4.60517018598809	-1	48.9500000000001	20	0	4.470647239812	n	268	simple	20	x	Half_Life_Flag	4.60517018598809	4.59809003092619	4.59100987586429	4.58392972080239	4.57684956574049	4.56976941067859	4.5626892556167	4.5556091005548	4.5485289454929	4.541448790431	4.5343686353691	4.5272884803072	4.5202083252453	4.5131281701834	4.5060480151215	4.4989678600596	4.4918877049977	4.4848075499358	4.4777273948739	4.470647239812
CCNA_00486	-0.014131440990009	4.60517018598809	-1	49.05	20	0	4.47092149658301	n	269	simple	20	x	Half_Life_Flag	4.60517018598809	4.59810446549309	4.59103874499808	4.58397302450308	4.57690730400807	4.56984158351307	4.56277586301806	4.55571014252306	4.54864442202806	4.54157870153305	4.53451298103805	4.52744726054304	4.52038154004804	4.51331581955303	4.50625009905803	4.49918437856302	4.49211865806802	4.48505293757301	4.47798721707801	4.47092149658301
CCNA_00487	-0.014102689329806	4.60517018598809	-1	49.1499999999999	20	0	4.47119463735494	n	270	simple	20	x	Half_Life_Flag	4.60517018598809	4.59811884132319	4.59106749665829	4.58401615199338	4.57696480732848	4.56991346266358	4.56286211799868	4.55581077333377	4.54875942866887	4.54170808400397	4.53465673933906	4.52760539467416	4.52055405000926	4.51350270534436	4.50645136067945	4.49940001601455	4.49234867134965	4.48529732668474	4.47824598201984	4.47119463735494
CCNA_00488	-0.014074054427613	4.60517018598809	-1	49.2499999999999	20	0	4.47146666892577	n	271	simple	20	x	Half_Life_Flag	4.60517018598809	4.59813315877429	4.59109613156048	4.58405910434667	4.57702207713287	4.56998504991906	4.56294802270525	4.55591099549145	4.54887396827764	4.54183694106383	4.53479991385003	4.52776288663622	4.52072585942241	4.51368883220861	4.5066518049948	4.49961477778099	4.49257775056719	4.48554072335338	4.47850369613957	4.47146666892577
CCNA_00489	-0.014045535573657	4.60517018598809	-1	49.35	20	0	4.47173759803836	n	271	simple	20	x	Half_Life_Flag	4.60517018598809	4.59814741820126	4.59112465041444	4.58410188262761	4.57707911484078	4.57005634705395	4.56303357926712	4.55601081148029	4.54898804369347	4.54196527590664	4.53494250811981	4.52791974033298	4.52089697254615	4.51387420475932	4.5068514369725	4.49982866918567	4.49280590139884	4.48578313361201	4.47876036582518	4.47173759803836
CCNA_00490	-0.014017132063902	4.60517018598809	-1	49.45	20	0	4.47200743138102	n	272	simple	20	x	Half_Life_Flag	4.60517018598809	4.59816161995614	4.59115305392419	4.58414448789224	4.57713592186029	4.57012735582834	4.56311878979639	4.55611022376444	4.54910165773248	4.54209309170053	4.53508452566858	4.52807595963663	4.52106739360468	4.51405882757273	4.50705026154078	4.50004169550883	4.49303312947688	4.48602456344493	4.47901599741298	4.47200743138102
CCNA_00491	-0.013988843199999	4.60517018598809	-1	49.55	20	0	4.4722761755881	n	273	simple	20	x	Half_Life_Flag	4.60517018598809	4.59817576438809	4.59118134278809	4.58418692118809	4.57719249958809	4.57019807798809	4.56320365638809	4.5562092347881	4.5492148131881	4.5422203915881	4.5352259699881	4.5282315483881	4.5212371267881	4.5142427051881	4.5072482835881	4.5002538619881	4.4932594403881	4.4862650187881	4.4792705971881	4.4722761755881
CCNA_00492	-0.013960668289223	4.60517018598809	-1	49.6500000000003	20	0	4.47254383724047	n	274	simple	20	x	Half_Life_Flag	4.60517018598809	4.59818985184348	4.59120951769887	4.58422918355426	4.57724884940964	4.57026851526503	4.56328818112042	4.55630784697581	4.5493275128312	4.54234717868659	4.53536684454197	4.52838651039736	4.52140617625275	4.51442584210814	4.50744550796353	4.50046517381892	4.4934848396743	4.48650450552969	4.47952417138508	4.47254383724047
CCNA_00493	-0.013932606644421	4.60517018598809	-1	49.75	20	0	4.47281042286609	n	274	simple	20	x	Half_Life_Flag	4.60517018598809	4.59820388266588	4.59123757934367	4.58427127602146	4.57730497269925	4.57033866937704	4.56337236605483	4.55640606273262	4.54943975941041	4.5424734560882	4.53550715276599	4.52854084944378	4.52157454612157	4.51460824279936	4.50764193947714	4.50067563615493	4.49370933283272	4.48674302951051	4.4797767261883	4.47281042286609
CCNA_00494	-0.013904657583951	4.60517018598809	-1	49.8500000000001	20	0	4.47307593894056	n	274	simple	20	x	Half_Life_Flag	4.60517018598809	4.59821785719612	4.59126552840414	4.58431319961217	4.57736087082019	4.57040854202821	4.56345621323624	4.55650388444426	4.54955155565229	4.54259922686031	4.53564689806834	4.52869456927636	4.52174224048439	4.51478991169241	4.50783758290044	4.50088525410846	4.49393292531649	4.48698059652451	4.48002826773254	4.47307593894056
CCNA_00495	-0.013876820431631	4.60517018598809	-1	49.9499999999999	20	0	4.4733403918876	n	274	simple	20	x	Half_Life_Flag	4.60517018598809	4.59823177577228	4.59129336555646	4.58435495534065	4.57741654512483	4.57047813490902	4.5635397246932	4.55660131447739	4.54966290426157	4.54272449404575	4.53578608382994	4.52884767361412	4.52190926339831	4.51497085318249	4.50803244296668	4.50109403275086	4.49415562253505	4.48721721231923	4.48027880210342	4.4733403918876
CCNA_00496	-0.013849094516682	4.60517018598809	-1	50.0500000000001	20	0	4.47360378807961	n	274	simple	20	x	Half_Life_Flag	4.60517018598809	4.59824563872975	4.59132109147141	4.58439654421307	4.57747199695473	4.57054744969639	4.56362290243805	4.5566983551797	4.54977380792136	4.54284926066302	4.53592471340468	4.52900016614634	4.522075618888	4.51515107162966	4.50822652437132	4.50130197711298	4.49437742985463	4.48745288259629	4.48052833533795	4.47360378807961
CCNA_00497	-0.013821479173678	4.60517018598809	-1	50.1499999999998	20	0	4.47386613383815	n	274	simple	20	x	Half_Life_Flag	4.60517018598809	4.59825944640125	4.59134870681441	4.58443796722758	4.57752722764074	4.5706164880539	4.56370574846706	4.55679500888022	4.54988426929338	4.54297352970654	4.5360627901197	4.52915205053286	4.52224131094602	4.51533057135919	4.50841983177235	4.50150909218551	4.49459835259867	4.48768761301183	4.48077687342499	4.47386613383815
CCNA_00498	-0.013793973742487	4.60517018598809	-1	50.2500000000001	20	0	4.47412743543447	n	275	simple	20	x	Half_Life_Flag	4.60517018598809	4.59827319911685	4.5913762122456	4.58447922537436	4.57758223850312	4.57068525163188	4.56378826476063	4.55689127788939	4.54999429101815	4.5430973041469	4.53620031727566	4.52930333040442	4.52240634353317	4.51550935666193	4.50861236979069	4.50171538291944	4.4948183960482	4.48792140917696	4.48102442230571	4.47412743543447
CCNA_00499	-0.013766577568221	4.60517018598809	-1	50.35	20	0	4.47438769908999	n	276	simple	20	x	Half_Life_Flag	4.60517018598809	4.59828689720398	4.59140360841987	4.58452031963576	4.57763703085165	4.57075374206754	4.56387045328343	4.55698716449932	4.55010387571521	4.5432205869311	4.53633729814699	4.52945400936287	4.52257072057876	4.51568743179465	4.50880414301054	4.50192085422643	4.49503756544232	4.48815427665821	4.4812709878741	4.47438769908999
CCNA_00500	-0.013739290001188	4.60517018598809	-1	50.45	20	0	4.4746469309768	n	276	simple	20	x	Half_Life_Flag	4.60517018598809	4.5983005409875	4.5914308959869	4.58456125098631	4.57769160598572	4.57082196098512	4.56395231598453	4.55708267098393	4.55021302598334	4.54334338098275	4.53647373598215	4.52960409098156	4.52273444598096	4.51586480098037	4.50899515597977	4.50212551097918	4.49525586597859	4.48838622097799	4.4815165759774	4.4746469309768
CCNA_00501	-0.013712110396834	4.60517018598809	-1	50.5499999999999	20	0	4.47490513721817	n	276	simple	20	x	Half_Life_Flag	4.60517018598809	4.59831413078967	4.59145807559126	4.58460202039284	4.57774596519442	4.57088990999601	4.56403385479759	4.55717779959917	4.55032174440076	4.54346568920234	4.53660963400392	4.52975357880551	4.52289752360709	4.51604146840867	4.50918541321026	4.50232935801184	4.49547330281342	4.488617247615	4.48176119241659	4.47490513721817
CCNA_00502	-0.013685038115695	4.60517018598809	-1	50.6499999999999	20	0	4.47516232388899	n	277	simple	20	x	Half_Life_Flag	4.60517018598809	4.59832766693024	4.5914851478724	4.58464262881455	4.5778001097567	4.57095759069885	4.56411507164101	4.55727255258316	4.55043003352531	4.54358751446747	4.53674499540962	4.52990247635177	4.52305995729392	4.51621743823607	4.50937491917823	4.50253240012038	4.49568988106253	4.48884736200469	4.48200484294684	4.47516232388899
CCNA_00503	-0.013658072523349	4.60517018598809	-1	50.75	20	0	4.47541849701628	n	278	simple	20	x	Half_Life_Flag	4.60517018598809	4.59834114972642	4.59151211346474	4.58468307720307	4.57785404094139	4.57102500467972	4.56419596841805	4.55736693215637	4.5505378958947	4.54370885963302	4.53687982337135	4.53005078710967	4.523221750848	4.51639271458633	4.50956367832465	4.50273464206298	4.4959056058013	4.48907656953963	4.48224753327795	4.47541849701628
CCNA_00504	-0.013631212990363	4.60517018598809	-1	50.85	20	0	4.47567366257965	n	279	simple	20	x	Half_Life_Flag	4.60517018598809	4.59835457949291	4.59153897299773	4.58472336650255	4.57790776000737	4.57109215351218	4.564276547017	4.55746094052182	4.55064533402664	4.54382972753146	4.53701412103628	4.5301985145411	4.52338290804592	4.51656730155073	4.50975169505555	4.50293608856037	4.49612048206519	4.48930487557001	4.48248926907483	4.47567366257965
CCNA_00505	-0.013604458892246	4.60517018598809	-1	50.9500000000002	20	0	4.47592782651175	n	280	simple	20	x	Half_Life_Flag	4.60517018598809	4.59836795654197	4.59156572709584	4.58476349764972	4.5779612682036	4.57115903875748	4.56435680931135	4.55755457986523	4.55075235041911	4.54395012097298	4.53714789152686	4.53034566208074	4.52354343263461	4.51674120318849	4.50993897374237	4.50313674429624	4.49633451485012	4.489532285404	4.48273005595788	4.47592782651175
CCNA_00506	-0.013577809609402	4.60517018598809	-1	51.05	20	0	4.47618099469878	n	280	simple	20	x	Half_Life_Flag	4.60517018598809	4.59838128118339	4.59159237637869	4.58480347157399	4.57801456676929	4.57122566196459	4.56443675715989	4.55764785235519	4.55085894755049	4.54407004274578	4.53728113794108	4.53049223313638	4.52370332833168	4.51691442352698	4.51012551872228	4.50333661391758	4.49654770911288	4.48975880430818	4.48296989950348	4.47618099469878
CCNA_00507	-0.013551264527076	4.60517018598809	-1	51.15	20	0	4.47643317298087	n	280	simple	20	x	Half_Life_Flag	4.60517018598809	4.59839455372455	4.59161892146101	4.58484328919748	4.57806765693394	4.5712920246704	4.56451639240686	4.55774076014333	4.55096512787979	4.54418949561625	4.53741386335271	4.53063823108917	4.52386259882564	4.5170869665621	4.51031133429856	4.50353570203502	4.49676006977148	4.48998443750794	4.48320880524441	4.47643317298087
CCNA_00508	-0.013524823035316	4.60517018598809	-1	51.2499999999998	20	0	4.47668436715259	n	281	simple	20	x	Half_Life_Flag	4.60517018598809	4.59840777447043	4.59164536295278	4.58488295143512	4.57812053991746	4.5713581283998	4.56459571688214	4.55783330536449	4.55107089384683	4.54430848232917	4.53754607081151	4.53078365929385	4.5240212477762	4.51725883625854	4.51049642474088	4.50373401322322	4.49697160170556	4.4902091901879	4.48344677867025	4.47668436715259
CCNA_00509	-0.013498484528918	4.60517018598809	-1	51.3499999999999	20	0	4.47693458296337	n	282	simple	20	x	Half_Life_Flag	4.60517018598809	4.59842094372363	4.59167170145917	4.58492245919472	4.57817321693026	4.5714239746658	4.56467473240134	4.55792549013688	4.55117624787242	4.54442700560796	4.5376777633435	4.53092852107904	4.52417927881458	4.51743003655012	4.51068079428566	4.50393155202121	4.49718230975675	4.49043306749229	4.48368382522783	4.47693458296337
CCNA_00510	-0.013472248407385	4.60517018598809	-1	51.4500000000001	20	0	4.47718382611794	n	282	simple	20	x	Half_Life_Flag	4.60517018598809	4.5984340617844	4.59169793758071	4.58496181337701	4.57822568917332	4.57148956496963	4.56475344076594	4.55801731656224	4.55128119235855	4.54454506815486	4.53780894395117	4.53107281974748	4.52433669554378	4.51760057134009	4.5108644471364	4.50412832293271	4.49739219872901	4.49065607452532	4.48391995032163	4.47718382611794
CCNA_00511	-0.013446114074878	4.60517018598809	-1	51.5499999999998	20	0	4.47743210227675	n	282	simple	20	x	Half_Life_Flag	4.60517018598809	4.59844712895065	4.59172407191321	4.58500101487578	4.57827795783834	4.5715549008009	4.56483184376346	4.55810878672602	4.55138572968858	4.54466267265114	4.5379396156137	4.53121655857626	4.52449350153883	4.51777044450139	4.51104738746395	4.50432433042651	4.49760127338907	4.49087821635163	4.48415515931419	4.47743210227675
CCNA_00512	-0.013420080940173	4.60517018598809	-1	51.6499999999998	20	0	4.47767941705645	n	282	simple	20	x	Half_Life_Flag	4.60517018598809	4.59846014551801	4.59175010504792	4.58504006457783	4.57833002410775	4.57161998363766	4.56490994316757	4.55819990269749	4.5514898622274	4.54477982175731	4.53806978128723	4.53135974081714	4.52464970034705	4.51793965987697	4.51122961940688	4.50451957893679	4.49780953846671	4.49109949799662	4.48438945752653	4.47767941705645
CCNA_03885	-0.013394148416617	4.60517018598809	-1	51.7499999999999	20	0	4.47792577603023	n	2380	simple	20	x	Half_Life_Flag	4.60517018598809	4.59847311177978	4.59177603757147	4.58507896336317	4.57838188915486	4.57168481494655	4.56498774073824	4.55829066652993	4.55159359232162	4.54489651811331	4.53819944390501	4.5315023696967	4.52480529548839	4.51810822128008	4.51141114707177	4.50471407286346	4.49801699865515	4.49131992444684	4.48462285023854	4.47792577603023
CCNA_00514	-0.013368315922082	4.60517018598809	-1	51.8499999999999	20	0	4.47817118472831	n	284	simple	20	x	Half_Life_Flag	4.60517018598809	4.59848602802705	4.59180187006601	4.58511771210497	4.57843355414393	4.57174939618289	4.56506523822185	4.55838108026081	4.55169692229976	4.54501276433872	4.53832860637768	4.53164444841664	4.5249602904556	4.51827613249456	4.51159197453352	4.50490781657248	4.49822365861144	4.4915395006504	4.48485534268936	4.47817118472831
CCNA_00515	-0.013342582878921	4.60517018598809	-1	51.9500000000002	20	0	4.47841564863834	n	285	simple	20	x	Half_Life_Flag	4.60517018598809	4.59849889454863	4.59182760310917	4.58515631166971	4.57848502023025	4.57181372879079	4.56514243735133	4.55847114591187	4.55179985447241	4.54512856303295	4.53845727159349	4.53178598015403	4.52511468871457	4.51844339727511	4.51177210583564	4.50510081439619	4.49842952295672	4.49175823151726	4.4850869400778	4.47841564863834
CCNA_00516	-0.013316948713928	4.60517018598809	-1	52.05	20	0	4.47865917320578	n	286	simple	20	x	Half_Life_Flag	4.60517018598809	4.59851171163113	4.59185323727416	4.5851947629172	4.57853628856024	4.57187781420327	4.56521933984631	4.55856086548934	4.55190239113238	4.54524391677542	4.53858544241845	4.53192696806149	4.52526849370452	4.51861001934756	4.5119515449906	4.50529307063363	4.49863459627667	4.4919761219197	4.48531764756274	4.47865917320578
CCNA_00517	-0.013291412858292	4.60517018598809	-1	52.15	20	0	4.47890176383431	n	286	simple	20	x	Half_Life_Flag	4.60517018598809	4.59852447955895	4.5918787731298	4.58523306670065	4.57858736027151	4.57194165384236	4.56529594741321	4.55865024098407	4.55200453455492	4.54535882812578	4.53871312169663	4.53206741526748	4.52542170883834	4.51877600240919	4.51213029598005	4.5054845895509	4.49883888312175	4.49219317669261	4.48554747026346	4.47890176383431
CCNA_00518	-0.013265974747559	4.60517018598809	-1	52.25	20	0	4.47914342588628	n	286	simple	20	x	Half_Life_Flag	4.60517018598809	4.59853719861431	4.59190421124053	4.58527122386675	4.57863823649297	4.57200524911919	4.56537226174542	4.55873927437164	4.55210628699786	4.54547329962408	4.5388403122503	4.53220732487652	4.52557433750274	4.51894135012896	4.51230836275518	4.5056753753814	4.49904238800762	4.49240940063384	4.48577641326006	4.47914342588628
CCNA_00519	-0.013240633821584	4.60517018598809	-1	52.3500000000002	20	0	4.47938416468304	n	287	simple	20	x	Half_Life_Flag	4.60517018598809	4.5985498690773	4.59192955216651	4.58530923525571	4.57868891834492	4.57206860143413	4.56544828452334	4.55882796761255	4.55220765070175	4.54558733379096	4.53896701688017	4.53234669996938	4.52572638305858	4.51910606614779	4.512485749237	4.50586543232621	4.49924511541542	4.49262479850462	4.48600448159383	4.47938416468304
CCNA_00520	-0.013215389524499	4.60517018598809	-1	52.4499999999998	20	0	4.47962398550536	n	288	simple	20	x	Half_Life_Flag	4.60517018598809	4.59856249122584	4.59195479646359	4.58534710170134	4.57873940693909	4.57213171217685	4.5655240174146	4.55891632265235	4.5523086278901	4.54570093312785	4.5390932383656	4.53248554360335	4.5258778488411	4.51927015407885	4.5126624593166	4.50605476455435	4.4994470697921	4.49283937502985	4.48623168026761	4.47962398550536
CCNA_00521	-0.013190241304661	4.60517018598809	-1	52.5500000000001	20	0	4.47986289359381	n	289	simple	20	x	Half_Life_Flag	4.60517018598809	4.59857506533576	4.59197994468343	4.5853848240311	4.57878970337877	4.57219458272644	4.56559946207411	4.55900434142178	4.55240922076945	4.54581410011712	4.53921897946479	4.53262385881246	4.52602873816012	4.51943361750779	4.51283849685546	4.50624337620313	4.4996482555508	4.49305313489847	4.48645801424614	4.47986289359381
CCNA_00522	-0.013165188614624	4.60517018598809	-1	52.6500000000002	20	0	4.48010089414917	n	289	simple	20	x	Half_Life_Flag	4.60517018598809	4.59858759168078	4.59200499737347	4.58542240306616	4.57883980875884	4.57225721445153	4.56567462014422	4.55909202583691	4.5525094315296	4.54592683722228	4.53934424291497	4.53276164860766	4.52617905430035	4.51959645999304	4.51301386568572	4.50643127137841	4.4998486770711	4.49326608276379	4.48668348845648	4.48010089414917
CCNA_00523	-0.013140230911089	4.60517018598809	-1	52.75	20	0	4.48033799233275	n	289	simple	20	x	Half_Life_Flag	4.60517018598809	4.59860007053255	4.592029955077	4.58545983962146	4.57888972416591	4.57231960871037	4.56574949325483	4.55917937779928	4.55260926234374	4.54603914688819	4.53946903143265	4.5328989159771	4.52632880052156	4.51975868506601	4.51318856961047	4.50661845415492	4.50004833869938	4.49347822324383	4.48690810778829	4.48033799233275
CCNA_00524	-0.013115367654871	4.60517018598809	-1	52.8499999999999	20	0	4.48057419326682	n	289	simple	20	x	Half_Life_Flag	4.60517018598809	4.59861250216066	4.59205481833322	4.58549713450578	4.57893945067835	4.57238176685091	4.56582408302348	4.55926639919604	4.55270871536861	4.54615103154117	4.53959334771374	4.5330356638863	4.52647798005886	4.51992029623143	4.51336261240399	4.50680492857656	4.50024724474912	4.49368956092169	4.48713187709425	4.48057419326682
CCNA_00525	-0.013090598310858	4.60517018598809	-1	52.9499999999999	20	0	4.48080950203494	n	289	simple	20	x	Half_Life_Flag	4.60517018598809	4.59862488683266	4.59207958767723	4.5855342885218	4.57898898936637	4.57244369021095	4.56589839105552	4.55935309190009	4.55280779274466	4.54626249358923	4.5397171944338	4.53317189527837	4.52662659612294	4.52008129696751	4.51353599781208	4.50699069865666	4.50044539950123	4.4939001003458	4.48735480119037	4.48080950203494
CCNA_00526	-0.013065922347973	4.60517018598809	-1	53.05	20	0	4.48104392368235	n	290	simple	20	x	Half_Life_Flag	4.60517018598809	4.59863722481411	4.59210426364012	4.58557130246613	4.57903834129215	4.57250538011816	4.56597241894417	4.55943945777019	4.5529064965962	4.54637353542221	4.53984057424823	4.53330761307424	4.52677465190026	4.52024169072627	4.51370872955228	4.5071757683783	4.50064280720431	4.49410984603033	4.48757688485634	4.48104392368235
CCNA_00527	-0.013041339239134	4.60517018598809	-1	53.1499999999998	20	0	4.48127746321632	n	290.1	simple	20	x	Half_Life_Flag	4.60517018598809	4.59864951636853	4.59212884674896	4.58560817712939	4.57908750750983	4.57256683789026	4.56604616827069	4.55952549865112	4.55300482903156	4.54648415941199	4.53996348979242	4.53344282017286	4.52692215055329	4.52040148093372	4.51388081131416	4.50736014169459	4.50083947207502	4.49431880245546	4.48779813283589	4.48127746321632
CCNA_00528	-0.01301684846122	4.60517018598809	-1	53.2500000000001	20	0	4.48151012560651	n	291	simple	20	x	Half_Life_Flag	4.60517018598809	4.59866176175748	4.59215333752687	4.58564491329626	4.57913648906565	4.57262806483504	4.56611964060443	4.55961121637382	4.55310279214321	4.5465943679126	4.54008594368199	4.53357751945138	4.52706909522077	4.52056067099016	4.51405224675955	4.50754382252894	4.50103539829833	4.49452697406773	4.48801854983712	4.48151012560651
CCNA_00529	-0.012992449495032	4.60517018598809	-1	53.35	20	0	4.48174191578529	n	291	simple	20	x	Half_Life_Flag	4.60517018598809	4.59867396124058	4.59217773649306	4.58568151174554	4.57918528699803	4.57268906225051	4.566192837503	4.55969661275548	4.55320038800796	4.54670416326045	4.54020793851293	4.53371171376542	4.5272154890179	4.52071926427039	4.51422303952287	4.50772681477535	4.50123059002784	4.49473436528032	4.48823814053281	4.48174191578529
CCNA_00530	-0.012968141825256	4.60517018598809	-1	53.4499999999999	20	0	4.48197283864816	n	292	simple	20	x	Half_Life_Flag	4.60517018598809	4.59868611507546	4.59220204416283	4.58571797325021	4.57923390233758	4.57274983142495	4.56626576051232	4.5597816895997	4.55329761868707	4.54681354777444	4.54032947686181	4.53384540594918	4.52736133503655	4.52087726412393	4.5143931932113	4.50790912229867	4.50142505138604	4.49494098047341	4.48845690956079	4.48197283864816
CCNA_00531	-0.012943924940429	4.60517018598809	-1	53.5499999999999	20	0	4.48220289905402	n	292	simple	20	x	Half_Life_Flag	4.60517018598809	4.59869822351788	4.59222626104766	4.58575429857745	4.57928233610723	4.57281037363702	4.56633841116681	4.55986644869659	4.55339448622638	4.54692252375616	4.54045056128595	4.53397859881573	4.52750663634552	4.52103467387531	4.51456271140509	4.50809074893488	4.50161878646466	4.49514682399445	4.48867486152424	4.48220289905402
CCNA_00532	-0.012919798332897	4.60517018598809	-1	53.6500000000001	20	0	4.48243210182557	n	293	simple	20	x	Half_Life_Flag	4.60517018598809	4.59871028682164	4.59225038765519	4.58579048848875	4.5793305893223	4.57287069015585	4.5664107909894	4.55995089182295	4.5534909926565	4.54703109349005	4.5405711943236	4.53411129515716	4.52765139599071	4.52119149682426	4.51473159765781	4.50827169849136	4.50181179932491	4.49535190015846	4.48889200099202	4.48243210182557
CCNA_00533	-0.01289576149879	4.60517018598809	-1	53.75	20	0	4.48266045174959	n	294	simple	20	x	Half_Life_Flag	4.60517018598809	4.5987223052387	4.5922744244893	4.58582654373991	4.57937866299051	4.57293078224112	4.56648290149172	4.56003502074233	4.55358713999293	4.54713925924354	4.54069137849414	4.53424349774475	4.52779561699535	4.52134773624596	4.51489985549656	4.50845197474717	4.50200409399777	4.49555621324838	4.48910833249898	4.48266045174959
CCNA_00534	-0.012871813937975	4.60517018598809	-1	53.8499999999999	20	0	4.48288795357733	n	295	simple	20	x	Half_Life_Flag	4.60517018598809	4.5987342790191	4.59229837205012	4.58586246508113	4.57942655811214	4.57299065114315	4.56655474417417	4.56011883720518	4.55368293023619	4.5472470232672	4.54081111629822	4.53437520932923	4.52793930236024	4.52150339539126	4.51506748842227	4.50863158145328	4.50219567448429	4.49575976751531	4.48932386054632	4.48288795357733
CCNA_00535	-0.012847955154031	4.60517018598809	-1	53.9499999999999	20	0	4.4831146120248	n	295	simple	20	x	Half_Life_Flag	4.60517018598809	4.59874620841108	4.59232223083406	4.58589825325705	4.57947427568003	4.57305029810302	4.566626320526	4.56020234294899	4.55377836537197	4.54735438779495	4.54093041021794	4.53450643264092	4.52808245506391	4.52165847748689	4.51523449990988	4.50881052233286	4.50238654475585	4.49596256717883	4.48953858960182	4.4831146120248
CCNA_00536	-0.012824184654208	4.60517018598809	-1	54.0500000000001	20	0	4.48334043177311	n	296	simple	20	x	Half_Life_Flag	4.60517018598809	4.59875809366099	4.59234600133388	4.58593390900678	4.57952181667968	4.57310972435257	4.56669763202547	4.56028553969836	4.55387344737126	4.54746135504416	4.54104926271705	4.53463717038995	4.52822507806284	4.52181298573574	4.51540089340864	4.50898880108153	4.50257670875443	4.49616461642732	4.48975252410022	4.48334043177311
CCNA_00537	-0.012800501949399	4.60517018598809	-1	54.15	20	0	4.4835654174688	n	296	simple	20	x	Half_Life_Flag	4.60517018598809	4.59876993501339	4.59236968403869	4.58596943306399	4.57956918208929	4.5731689311146	4.5667686801399	4.5603684291652	4.5539681781905	4.5475679272158	4.5411676762411	4.5347674252664	4.5283671742917	4.521966923317	4.5155666723423	4.5091664213676	4.5027661703929	4.4963659194182	4.4899656684435	4.4835654174688
CCNA_00538	-0.0127769065541	4.60517018598809	-1	54.2499999999999	20	0	4.48378957372414	n	297	simple	20	x	Half_Life_Flag	4.60517018598809	4.59878173271104	4.59239327943399	4.58600482615694	4.57961637287989	4.57322791960284	4.56683946632579	4.56045101304874	4.55406255977169	4.54767410649464	4.54128565321759	4.53489719994054	4.52850874666349	4.52212029338644	4.51573184010939	4.50934338683234	4.50295493355529	4.49656648027824	4.49017802700119	4.48378957372414
CCNA_00539	-0.012753397986384	4.60517018598809	-1	54.35	20	0	4.48401290511745	n	298	simple	20	x	Half_Life_Flag	4.60517018598809	4.5987934869949	4.59241678800171	4.58604008900852	4.57966339001532	4.57328669102213	4.56690999202894	4.56053329303575	4.55415659404256	4.54777989504937	4.54140319605617	4.53502649706298	4.52864979806979	4.5222730990766	4.51589640008341	4.50951970109022	4.50314300209702	4.49676630310383	4.49038960411064	4.48401290511745
CCNA_00540	-0.01272997576786	4.60517018598809	-1	54.45	20	0	4.48423541619343	n	299	simple	20	x	Half_Life_Flag	4.60517018598809	4.59880519810416	4.59244021022023	4.5860752223363	4.57971023445237	4.57334524656844	4.56698025868451	4.56061527080058	4.55425028291665	4.54788529503272	4.54152030714879	4.53515531926486	4.52879033138094	4.52242534349701	4.51606035561308	4.50969536772915	4.50333037984522	4.49696539196129	4.49060040407736	4.48423541619343
CCNA_03923	-0.012706639423647	4.60517018598809	-1	54.55	20	0	4.48445711146344	n	2371	simple	20	x	Half_Life_Flag	4.60517018598809	4.59881686627627	4.59246354656444	4.58611022685262	4.5797569071408	4.57340358742898	4.56705026771715	4.56069694800533	4.5543436282935	4.54799030858168	4.54163698886986	4.53528366915803	4.52893034944621	4.52257702973439	4.51622371002256	4.50987039031074	4.50351707059892	4.49716375088709	4.49081043117527	4.48445711146344
CCNA_00541	-0.012683388482341	4.60517018598809	-1	54.6499999999998	20	0	4.48467799540585	n	300	simple	20	x	Half_Life_Flag	4.60517018598809	4.59882849174692	4.59248679750575	4.58614510326458	4.57980340902341	4.57346171478224	4.56712002054107	4.5607783262999	4.55443663205873	4.54809493781756	4.54175324357639	4.53541154933521	4.52906985509405	4.52272816085287	4.5163864666117	4.51004477237053	4.50370307812936	4.49736138388819	4.49101968964702	4.48467799540585
CCNA_00542	-0.012660222475981	4.60517018598809	-1	54.7499999999999	20	0	4.48489807246627	n	301	simple	20	x	Half_Life_Flag	4.60517018598809	4.5988400747501	4.59250996351211	4.58617985227412	4.57984974103613	4.57351962979814	4.56718951856015	4.56085940732216	4.55452929608417	4.54819918484618	4.54186907360819	4.5355389623702	4.52920885113221	4.52287873989422	4.51654862865623	4.51021851741824	4.50388840618025	4.49755829494226	4.49122818370427	4.48489807246627
CCNA_00543	-0.012637140940017	4.60517018598809	-1	54.85	20	0	4.48511734705793	n	301	simple	20	x	Half_Life_Flag	4.60517018598809	4.59885161551808	4.59253304504807	4.58621447457807	4.57989590410806	4.57357733363805	4.56725876316804	4.56094019269803	4.55462162222802	4.54830305175801	4.54198448128801	4.535665910818	4.52934734034799	4.52302876987798	4.51671019940797	4.51039162893796	4.50407305846795	4.49775448799795	4.49143591752794	4.48511734705793
